POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
12118,-0.0,0.0,0.0,0.0,0.0,0.0,-44.7,-1.1,0.0,0.0,22.35,-3.78,0.0,-45.81,18.57,-27.24
12119,0.0,-0.0,0.0,-0.0,0.0,0.0,-44.28,-4.14,0.0,0.0,29.72,-3.85,0.0,-48.42,25.87,-22.55
12120,0.0,-0.0,0.0,-0.0,0.0,0.0,-46.42,-2.88,-0.0,0.0,24.16,-3.89,0.0,-49.3,20.27,-29.03
12121,-0.0,-0.0,0.0,-0.0,0.0,0.0,-44.52,-3.31,-0.0,0.0,27.84,-3.76,0.0,-47.83,24.08,-23.75
12122,0.0,-0.0,0.0,-0.0,0.0,0.0,-49.28,-1.44,0.0,0.0,26.63,-3.74,0.0,-50.72,22.89,-27.83
12123,-0.0,0.0,-0.0,0.0,-0.0,0.0,-46.87,-1.3,-0.0,-0.0,22.76,-3.69,0.0,-48.17,19.07,-29.1
12124,-0.0,0.0,-0.0,-0.0,0.0,0.0,-47.53,-1.61,0.0,0.0,26.03,-3.73,0.0,-49.15,22.29,-26.85
12125,0.0,0.0,-0.0,-0.0,0.0,0.0,-47.96,-2.19,0.0,-0.0,25.32,-3.6,0.0,-50.15,21.72,-28.43
12126,-0.0,0.0,-0.0,0.0,-0.0,0.0,-43.78,-3.0,-0.0,-0.0,22.14,-3.78,0.0,-46.78,18.36,-28.42
12127,0.0,0.0,-0.0,0.0,0.0,0.0,-45.8,-2.69,-0.0,0.0,23.23,-3.79,0.0,-48.48,19.44,-29.05
12128,-0.0,-0.0,0.0,0.0,-0.0,0.0,-43.99,-3.55,0.0,-0.0,21.68,-3.6,0.0,-47.54,18.08,-29.46
12129,-0.0,-0.0,0.0,-0.0,0.0,0.0,-47.03,-3.17,-0.0,-0.0,26.72,-3.72,0.0,-50.2,23.0,-27.2
12130,0.0,0.0,-0.0,0.0,-0.0,0.0,-46.06,-6.47,0.0,0.0,28.02,-3.62,0.0,-52.53,24.39,-28.14
12131,-0.0,0.0,-0.0,-0.0,0.0,0.0,-41.79,-1.1,0.0,-0.0,22.85,-3.86,0.0,-42.9,19.0,-23.9
12132,0.0,-0.0,0.0,0.0,-0.0,0.0,-45.26,-3.51,0.0,0.0,24.17,-3.68,0.0,-48.77,20.49,-28.28
12133,0.0,0.0,-0.0,-0.0,-0.0,0.0,-44.41,-2.88,-0.0,-0.0,26.94,-3.58,0.0,-47.29,23.36,-23.93
12134,-0.0,-0.0,0.0,-0.0,0.0,0.0,-48.82,-0.46,-0.0,0.0,24.06,-3.74,0.0,-49.28,20.32,-28.96
12135,0.0,-0.0,-0.0,0.0,0.0,0.0,-46.76,-6.17,0.0,-0.0,30.44,-3.63,0.0,-52.93,26.81,-26.12
12136,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-46.8,-1.88,0.0,0.0,24.8,-3.68,0.0,-48.69,21.12,-27.57
12137,-0.0,-0.0,0.0,0.0,0.0,0.0,-48.46,-4.37,-0.0,-0.0,26.26,-3.7,0.0,-52.83,22.56,-30.27
12138,0.0,-0.0,-0.0,-0.0,0.0,0.0,-46.31,-2.58,0.0,-0.0,23.71,-3.64,0.0,-48.88,20.07,-28.81
12139,0.0,-0.0,-0.0,0.0,-0.0,0.0,-47.63,-7.13,0.0,-0.0,29.27,-3.65,0.0,-54.76,25.62,-29.14
12140,0.0,-0.0,0.0,0.0,-0.0,0.0,-49.46,-1.32,-0.0,0.0,22.29,-3.72,0.0,-50.79,18.57,-32.21
12141,0.0,0.0,0.0,0.0,0.0,0.0,-46.72,-1.12,-0.0,0.0,22.18,-3.7,0.0,-47.85,18.49,-29.36
12142,-0.0,0.0,0.0,-0.0,-0.0,0.0,-47.37,-2.99,-0.0,0.0,25.12,-3.74,0.0,-50.36,21.38,-28.98
12143,0.0,-0.0,0.0,-0.0,-0.0,0.0,-46.41,-2.77,-0.0,0.0,25.89,-3.81,0.0,-49.19,22.08,-27.11
12144,0.0,0.0,0.0,-0.0,0.0,0.0,-40.81,-3.0,-0.0,0.0,26.33,-3.7,0.0,-43.81,22.62,-21.19
12145,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-47.31,-2.77,-0.0,-0.0,28.91,-3.74,0.0,-50.09,25.17,-24.91
12146,0.0,0.0,0.0,0.0,0.0,0.0,-47.25,-4.57,0.0,-0.0,29.04,-3.72,0.0,-51.82,25.32,-26.5
12147,0.0,0.0,0.0,-0.0,-0.0,0.0,-46.16,-0.9,-0.0,-0.0,23.27,-3.8,0.0,-47.06,19.48,-27.58
12148,0.0,0.0,0.0,-0.0,0.0,0.0,-45.22,-3.04,0.0,-0.0,25.23,-3.69,0.0,-48.26,21.54,-26.72
12149,0.0,0.0,0.0,-0.0,0.0,0.0,-48.62,-3.67,-0.0,-0.0,25.18,-3.67,0.0,-52.29,21.51,-30.78
12150,-0.0,0.0,-0.0,-0.0,0.0,0.0,-48.16,-1.75,-0.0,-0.0,23.9,-3.66,0.0,-49.9,20.24,-29.67
12151,-0.0,-0.0,0.0,0.0,0.0,0.0,-45.7,-0.8,0.0,0.0,20.85,-3.7,0.0,-46.5,17.15,-29.36
12152,-0.0,0.0,-0.0,0.0,0.0,0.0,-46.9,-2.31,-0.0,0.0,24.82,-3.65,0.0,-49.21,21.17,-28.04
12153,-0.0,-0.0,0.0,0.0,0.0,0.0,-44.55,-3.28,0.0,0.0,24.7,-3.66,0.0,-47.83,21.03,-26.8
12154,0.0,0.0,0.0,0.0,0.0,0.0,-48.73,-1.53,-0.0,-0.0,26.18,-3.72,0.0,-50.27,22.45,-27.81
12155,-0.0,0.0,0.0,-0.0,-0.0,0.0,-45.63,-2.31,-0.0,-0.0,23.5,-3.65,0.0,-47.94,19.84,-28.1
12156,0.0,0.0,0.0,0.0,-0.0,0.0,-48.07,-2.42,0.0,0.0,28.08,-3.66,0.0,-50.5,24.43,-26.07
12157,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-43.54,-0.77,0.0,0.0,22.34,-3.79,0.0,-44.31,18.55,-25.76
12158,0.0,0.0,-0.0,-0.0,0.0,0.0,-48.65,-3.72,0.0,-0.0,28.9,-3.69,0.0,-52.37,25.21,-27.16
12159,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48.61,-2.71,0.0,0.0,26.36,-3.69,0.0,-51.32,22.67,-28.65
12160,0.0,0.0,0.0,0.0,0.0,0.0,-45.44,0.05,0.0,-0.0,23.8,-3.71,0.0,-45.4,20.1,-25.3
12161,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-43.08,-1.83,0.0,-0.0,29.28,-3.76,0.0,-44.9,25.52,-19.38
12162,0.0,0.0,-0.0,0.0,-0.0,0.0,-45.15,-3.05,-0.0,0.0,26.97,-3.82,0.0,-48.2,23.15,-25.05
12163,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-48.14,-2.2,-0.0,-0.0,26.76,-3.76,0.0,-50.34,23.0,-27.34
12164,0.0,-0.0,0.0,-0.0,-0.0,0.0,-44.38,-1.28,-0.0,0.0,22.21,-3.92,0.0,-45.66,18.28,-27.38
12165,-0.0,0.0,0.0,0.0,-0.0,0.0,-46.18,-1.21,-0.0,-0.0,24.98,-3.7,0.0,-47.38,21.29,-26.1
12166,-0.0,0.0,0.0,-0.0,0.0,0.0,-46.55,-0.61,0.0,-0.0,26.48,-3.86,0.0,-47.16,22.62,-24.54
12167,-0.0,0.0,0.0,0.0,-0.0,0.0,-45.44,-2.36,0.0,-0.0,23.05,-3.71,0.0,-47.8,19.34,-28.46
12168,0.0,-0.0,-0.0,0.0,0.0,0.0,-47.26,-1.42,-0.0,0.0,25.55,-3.75,0.0,-48.68,21.8,-26.88
12169,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.69,-4.81,-0.0,0.0,26.02,-3.7,0.0,-48.51,22.31,-26.19
12170,0.0,-0.0,0.0,-0.0,-0.0,0.0,-49.98,-1.66,-0.0,0.0,27.44,-3.75,0.0,-51.64,23.69,-27.94
12171,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-47.34,-2.46,0.0,0.0,30.98,-3.75,0.0,-49.8,27.23,-22.57
12172,0.0,-0.0,0.0,0.0,0.0,0.0,-44.81,-4.78,0.0,-0.0,30.03,-3.79,0.0,-49.59,26.25,-23.34
12173,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-51.51,-2.51,-0.0,-0.0,26.33,-3.63,0.0,-54.02,22.7,-31.32
12174,0.0,-0.0,0.0,-0.0,0.0,0.0,-49.03,-3.27,-0.0,0.0,27.97,-3.66,0.0,-52.3,24.31,-27.99
12175,0.0,0.0,0.0,-0.0,0.0,0.0,-48.6,-2.57,-0.0,0.0,27.5,-3.68,0.0,-51.16,23.82,-27.35
12176,-0.0,-0.0,-0.0,0.0,0.0,0.0,-47.43,-1.8,0.0,0.0,28.14,-3.68,0.0,-49.23,24.46,-24.77
12177,0.0,-0.0,0.0,0.0,0.0,0.0,-46.43,-3.51,0.0,0.0,29.12,-3.83,0.0,-49.94,25.29,-24.65
12178,-0.0,0.0,-0.0,-0.0,0.0,0.0,-48.55,-2.43,0.0,0.0,26.05,-3.77,0.0,-50.98,22.28,-28.69
12179,0.0,0.0,0.0,-0.0,0.0,0.0,-49.68,-1.84,0.0,0.0,25.11,-3.65,0.0,-51.52,21.47,-30.05
12180,0.0,-0.0,0.0,-0.0,-0.0,0.0,-45.83,-2.57,0.0,-0.0,24.03,-3.76,0.0,-48.4,20.26,-28.14
12181,0.0,-0.0,0.0,0.0,0.0,0.0,-46.63,-1.81,0.0,0.0,28.46,-3.79,0.0,-48.44,24.67,-23.76
12182,0.0,-0.0,-0.0,-0.0,0.0,0.0,-46.85,-4.7,0.0,-0.0,25.92,-3.84,0.0,-51.55,22.08,-29.48
12183,0.0,0.0,0.0,0.0,-0.0,0.0,-45.92,-2.34,0.0,-0.0,26.23,-3.67,0.0,-48.25,22.56,-25.69
12184,-0.0,-0.0,-0.0,0.0,0.0,0.0,-45.64,-2.74,-0.0,0.0,27.26,-3.8,0.0,-48.38,23.47,-24.92
12185,0.0,0.0,0.0,-0.0,0.0,0.0,-46.51,-2.75,0.0,0.0,23.47,-3.67,0.0,-49.27,19.8,-29.47
12186,0.0,-0.0,0.0,0.0,-0.0,0.0,-47.08,-3.51,0.0,-0.0,27.33,-3.78,0.0,-50.6,23.56,-27.04
12187,0.0,-0.0,0.0,0.0,0.0,0.0,-48.57,-1.83,-0.0,0.0,22.92,-3.69,0.0,-50.41,19.24,-31.17
12188,0.0,-0.0,-0.0,0.0,-0.0,0.0,-46.6,-4.54,0.0,-0.0,27.24,-3.64,0.0,-51.14,23.6,-27.54
12189,-0.0,0.0,0.0,0.0,-0.0,0.0,-43.74,-2.28,-0.0,0.0,28.65,-3.69,0.0,-46.02,24.96,-21.06
12190,0.0,-0.0,-0.0,-0.0,0.0,0.0,-49.24,-4.39,-0.0,0.0,28.7,-3.66,0.0,-53.64,25.04,-28.6
12191,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-47.44,-0.12,-0.0,-0.0,23.22,-3.78,0.0,-47.56,19.44,-28.12
12192,0.0,0.0,-0.0,-0.0,-0.0,0.0,-44.93,-1.3,-0.0,0.0,23.16,-3.78,0.0,-46.23,19.39,-26.84
12193,-0.0,0.0,0.0,0.0,-0.0,0.0,-44.73,-2.15,0.0,-0.0,22.62,-3.71,0.0,-46.88,18.92,-27.96
12194,0.0,-0.0,-0.0,0.0,-0.0,0.0,-47.34,-2.85,0.0,-0.0,24.48,-3.73,0.0,-50.19,20.76,-29.43
12195,-0.0,-0.0,0.0,0.0,0.0,0.0,-45.0,-0.97,-0.0,0.0,23.68,-3.73,0.0,-45.96,19.94,-26.02
12196,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-43.38,-2.72,-0.0,0.0,23.95,-3.73,0.0,-46.1,20.22,-25.88
12197,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48.73,-2.98,0.0,0.0,28.07,-3.65,0.0,-51.72,24.42,-27.29
12198,0.0,-0.0,0.0,-0.0,-0.0,0.0,-49.44,-1.88,0.0,0.0,25.91,-3.61,0.0,-51.32,22.3,-29.01
12199,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.27,-1.54,0.0,-0.0,26.04,-3.85,0.0,-47.82,22.18,-25.63
12200,0.0,0.0,0.0,-0.0,0.0,0.0,-49.23,-4.24,-0.0,-0.0,28.25,-3.6,0.0,-53.47,24.64,-28.83
12201,0.0,-0.0,-0.0,-0.0,0.0,0.0,-47.42,-4.02,-0.0,0.0,30.07,-3.61,0.0,-51.44,26.46,-24.98
12202,0.0,0.0,0.0,-0.0,0.0,0.0,-48.29,-2.77,0.0,0.0,25.98,-3.73,0.0,-51.07,22.25,-28.82
12203,0.0,0.0,0.0,0.0,-0.0,0.0,-47.41,-2.63,0.0,0.0,25.4,-3.72,0.0,-50.04,21.68,-28.36
12204,-0.0,-0.0,-0.0,0.0,0.0,0.0,-47.76,-4.03,0.0,0.0,25.77,-3.77,0.0,-51.79,22.01,-29.78
12205,0.0,0.0,-0.0,-0.0,0.0,0.0,-47.45,-4.22,-0.0,-0.0,25.56,-3.67,0.0,-51.67,21.89,-29.78
12206,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-45.35,-3.61,-0.0,0.0,23.68,-3.76,0.0,-48.96,19.91,-29.05
12207,-0.0,-0.0,0.0,0.0,-0.0,0.0,-46.72,-0.22,-0.0,-0.0,24.77,-3.67,0.0,-46.95,21.1,-25.85
12208,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-48.53,-1.53,-0.0,0.0,26.64,-3.81,0.0,-50.06,22.83,-27.23
12209,0.0,0.0,-0.0,0.0,-0.0,0.0,-48.71,-0.56,0.0,-0.0,24.16,-3.74,0.0,-49.27,20.42,-28.85
12210,0.0,-0.0,-0.0,0.0,-0.0,0.0,-45.83,-3.14,-0.0,0.0,26.05,-3.75,0.0,-48.98,22.31,-26.67
12211,-0.0,0.0,0.0,-0.0,0.0,0.0,-45.12,-3.49,-0.0,-0.0,26.89,-3.67,0.0,-48.61,23.22,-25.39
12212,-0.0,0.0,-0.0,-0.0,0.0,0.0,-50.47,-4.06,-0.0,0.0,25.32,-3.7,0.0,-54.53,21.61,-32.92
12213,-0.0,0.0,-0.0,0.0,-0.0,0.0,-46.82,-1.85,0.0,-0.0,25.66,-3.65,0.0,-48.67,22.0,-26.67
12214,-0.0,0.0,0.0,0.0,0.0,0.0,-46.27,-2.45,0.0,0.0,23.96,-3.75,0.0,-48.72,20.21,-28.51
12215,-0.0,0.0,-0.0,0.0,0.0,0.0,-45.08,-5.12,0.0,0.0,26.36,-3.78,0.0,-50.2,22.59,-27.62
12216,0.0,-0.0,-0.0,0.0,0.0,0.0,-47.34,-3.15,0.0,-0.0,24.41,-3.71,0.0,-50.49,20.71,-29.78
12217,-0.0,-0.0,0.0,0.0,0.0,0.0,-45.67,-0.42,-0.0,-0.0,21.27,-3.8,0.0,-46.09,17.47,-28.62
12218,0.0,0.0,0.0,-0.0,0.0,0.0,-47.59,-0.44,0.0,-0.0,22.81,-3.71,0.0,-48.04,19.1,-28.93
12219,0.0,-0.0,0.0,0.0,0.0,0.0,-47.02,-4.89,0.0,-0.0,26.58,-3.64,0.0,-51.91,22.94,-28.97
12220,-0.0,0.0,0.0,0.0,-0.0,0.0,-48.07,-2.11,0.0,-0.0,23.7,-3.7,0.0,-50.18,20.0,-30.18
12221,0.0,0.0,0.0,-0.0,-0.0,0.0,-47.64,-0.29,0.0,-0.0,23.13,-3.65,0.0,-47.93,19.49,-28.44
12222,-0.0,-0.0,0.0,0.0,-0.0,0.0,-45.57,-3.88,0.0,-0.0,23.51,-3.74,0.0,-49.45,19.77,-29.68
12223,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-48.2,-2.85,0.0,0.0,23.17,-3.68,0.0,-51.05,19.49,-31.56
12224,-0.0,-0.0,-0.0,0.0,0.0,0.0,-48.35,-3.14,-0.0,0.0,24.08,-3.71,0.0,-51.49,20.37,-31.12
12225,0.0,-0.0,0.0,-0.0,-0.0,0.0,-41.6,-4.57,-0.0,0.0,25.6,-3.82,0.0,-46.18,21.77,-24.4
12226,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-47.92,-1.05,-0.0,-0.0,22.67,-3.82,0.0,-48.97,18.86,-30.11
12227,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.34,-1.41,0.0,0.0,26.7,-3.78,0.0,-47.75,22.92,-24.83
12228,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-45.3,0.34,0.0,-0.0,20.21,-3.67,0.0,-44.96,16.54,-28.42
12229,0.0,-0.0,0.0,0.0,0.0,0.0,-46.55,-2.05,0.0,0.0,23.75,-3.7,0.0,-48.6,20.05,-28.56
12230,0.0,0.0,0.0,-0.0,0.0,0.0,-41.19,-2.75,-0.0,0.0,24.09,-3.73,0.0,-43.94,20.36,-23.58
12231,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48.75,-2.72,0.0,0.0,23.22,-3.76,0.0,-51.46,19.46,-32.0
12232,0.0,0.0,0.0,-0.0,0.0,0.0,-46.05,-1.5,0.0,-0.0,23.18,-3.77,0.0,-47.54,19.42,-28.13
12233,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-43.44,-1.69,0.0,-0.0,26.01,-3.62,0.0,-45.13,22.38,-22.75
12234,-0.0,0.0,-0.0,0.0,0.0,0.0,-48.5,-1.85,0.0,-0.0,23.79,-3.64,0.0,-50.35,20.16,-30.19
12235,-0.0,0.0,-0.0,0.0,-0.0,0.0,-47.49,-1.42,0.0,0.0,22.24,-3.74,0.0,-48.91,18.5,-30.41
12236,-0.0,0.0,-0.0,0.0,-0.0,0.0,-48.23,-1.66,-0.0,-0.0,24.91,-3.69,0.0,-49.89,21.21,-28.68
12237,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-44.64,-3.03,0.0,-0.0,24.43,-3.69,0.0,-47.67,20.74,-26.93
12238,-0.0,0.0,0.0,-0.0,-0.0,0.0,-48.64,-1.74,-0.0,0.0,24.92,-3.8,0.0,-50.39,21.11,-29.27
12239,0.0,0.0,0.0,0.0,-0.0,0.0,-43.36,-3.47,-0.0,-0.0,24.78,-3.68,0.0,-46.83,21.1,-25.72
12240,-0.0,0.0,0.0,0.0,-0.0,0.0,-43.74,-1.61,0.0,0.0,26.82,-3.78,0.0,-45.35,23.04,-22.31
12241,-0.0,-0.0,-0.0,0.0,0.0,0.0,-44.73,-4.32,0.0,0.0,25.27,-3.69,0.0,-49.05,21.58,-27.47
12242,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-46.75,-2.56,-0.0,-0.0,23.77,-3.58,0.0,-49.31,20.19,-29.12
12243,-0.0,-0.0,0.0,0.0,-0.0,0.0,-42.64,-1.26,-0.0,-0.0,20.74,-3.71,0.0,-43.9,17.03,-26.87
12244,-0.0,0.0,0.0,-0.0,-0.0,0.0,-48.01,-0.94,-0.0,0.0,26.76,-3.74,0.0,-48.95,23.02,-25.93
12245,0.0,-0.0,0.0,0.0,0.0,0.0,-47.46,-2.51,0.0,0.0,24.17,-3.76,0.0,-49.97,20.41,-29.56
12246,0.0,0.0,-0.0,0.0,0.0,0.0,-47.88,0.46,0.0,0.0,20.52,-3.67,0.0,-47.42,16.84,-30.58
12247,-0.0,0.0,0.0,-0.0,-0.0,0.0,-47.28,-4.62,-0.0,0.0,25.84,-3.59,0.0,-51.91,22.25,-29.66
12248,0.0,0.0,-0.0,0.0,0.0,0.0,-44.55,-4.31,-0.0,0.0,26.95,-3.75,0.0,-48.85,23.2,-25.66
12249,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-44.5,-0.48,0.0,0.0,26.46,-3.79,0.0,-44.98,22.67,-22.31
12250,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-44.01,-0.47,-0.0,0.0,22.05,-3.74,0.0,-44.48,18.31,-26.17
12251,-0.0,0.0,-0.0,0.0,-0.0,0.0,-45.85,-1.98,0.0,0.0,23.36,-3.72,0.0,-47.83,19.64,-28.18
12252,-0.0,0.0,-0.0,-0.0,0.0,0.0,-47.53,-2.67,-0.0,0.0,26.84,-3.81,0.0,-50.2,23.03,-27.18
12253,-0.0,0.0,0.0,0.0,-0.0,0.0,-41.22,-0.5,-0.0,-0.0,23.64,-3.64,0.0,-41.72,19.99,-21.73
12254,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-45.91,0.39,-0.0,0.0,23.31,-3.71,0.0,-45.52,19.6,-25.92
12255,0.0,0.0,-0.0,0.0,0.0,0.0,-43.87,-1.6,0.0,0.0,20.45,-3.81,0.0,-45.47,16.64,-28.83
12256,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-47.12,-2.59,0.0,0.0,26.68,-3.68,0.0,-49.7,23.0,-26.71
12257,0.0,-0.0,0.0,0.0,-0.0,0.0,-46.56,-3.84,0.0,0.0,25.55,-3.71,0.0,-50.39,21.84,-28.56
12258,0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.67,-3.78,0.0,-0.0,23.47,-3.68,0.0,-50.45,19.79,-30.66
12259,-0.0,-0.0,-0.0,0.0,0.0,0.0,-45.62,0.11,-0.0,-0.0,22.18,-3.82,0.0,-45.51,18.37,-27.14
12260,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-44.72,0.15,-0.0,0.0,23.51,-3.75,0.0,-44.58,19.76,-24.82
12261,-0.0,0.0,0.0,-0.0,-0.0,0.0,-43.97,-2.66,0.0,-0.0,23.46,-3.72,0.0,-46.63,19.74,-26.89
12262,-0.0,0.0,0.0,-0.0,0.0,0.0,-46.19,-1.23,-0.0,-0.0,25.67,-3.81,0.0,-47.43,21.86,-25.57
12263,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-43.84,-2.35,0.0,-0.0,22.76,-3.74,0.0,-46.19,19.02,-27.17
12264,0.0,0.0,0.0,-0.0,0.0,0.0,-47.11,-1.04,0.0,-0.0,23.0,-3.67,0.0,-48.15,19.34,-28.82
12265,-0.0,0.0,-0.0,-0.0,0.0,0.0,-42.46,-0.96,0.0,-0.0,23.5,-3.8,0.0,-43.43,19.71,-23.72
12266,0.0,-0.0,0.0,0.0,-0.0,0.0,-47.39,-1.81,-0.0,0.0,24.36,-3.76,0.0,-49.21,20.6,-28.61
12267,-0.0,0.0,0.0,-0.0,0.0,0.0,-47.7,-0.6,-0.0,0.0,26.96,-3.74,0.0,-48.3,23.22,-25.09
12268,0.0,0.0,0.0,-0.0,0.0,0.0,-44.1,-1.34,0.0,0.0,28.93,-3.8,0.0,-45.45,25.14,-20.31
12269,-0.0,0.0,0.0,-0.0,0.0,0.0,-37.04,-3.41,0.0,-0.0,25.04,-3.67,0.0,-40.45,21.37,-19.08
12270,0.0,0.0,0.0,0.0,0.0,0.0,-47.82,-3.72,-0.0,0.0,27.44,-3.78,0.0,-51.54,23.66,-27.87
12271,0.0,-0.0,0.0,0.0,-0.0,0.0,-46.42,-6.35,0.0,-0.0,26.32,-3.77,0.0,-52.77,22.55,-30.22
12272,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-47.22,-3.81,0.0,-0.0,28.65,-3.65,0.0,-51.02,25.0,-26.02
12273,0.0,0.0,-0.0,0.0,-0.0,0.0,-43.75,-4.83,-0.0,-0.0,29.31,-3.79,0.0,-48.58,25.53,-23.05
12274,-0.0,0.0,0.0,0.0,0.0,0.0,-46.94,-2.29,0.0,0.0,27.18,-3.68,0.0,-49.23,23.5,-25.73
12275,0.0,-0.0,-0.0,0.0,0.0,0.0,-45.42,-1.6,-0.0,-0.0,24.98,-3.7,0.0,-47.01,21.29,-25.73
12276,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-47.76,-1.15,0.0,0.0,25.23,-3.67,0.0,-48.91,21.56,-27.35
12277,0.0,-0.0,-0.0,0.0,-0.0,0.0,-43.68,-0.82,0.0,0.0,21.68,-3.77,0.0,-44.5,17.91,-26.59
12278,-0.0,-0.0,0.0,-0.0,0.0,0.0,-44.54,-0.03,-0.0,-0.0,23.11,-3.64,0.0,-44.56,19.47,-25.09
12279,-0.0,0.0,0.0,-0.0,0.0,0.0,-47.12,-2.49,0.0,-0.0,24.2,-3.71,0.0,-49.6,20.49,-29.11
12280,0.0,-0.0,-0.0,0.0,-0.0,0.0,-45.35,-4.67,-0.0,0.0,26.82,-3.75,0.0,-50.02,23.06,-26.96
12281,-0.0,-0.0,0.0,0.0,0.0,0.0,-47.85,-1.9,0.0,-0.0,25.43,-3.69,0.0,-49.75,21.74,-28.01
12282,0.0,-0.0,0.0,0.0,0.0,0.0,-46.78,0.34,0.0,0.0,22.11,-3.69,0.0,-46.44,18.42,-28.02
12283,0.0,-0.0,-0.0,0.0,-0.0,0.0,-49.66,-2.81,-0.0,-0.0,26.35,-3.7,0.0,-52.47,22.65,-29.82
12284,0.0,-0.0,0.0,0.0,0.0,0.0,-49.12,-1.88,-0.0,-0.0,26.58,-3.66,0.0,-51.0,22.93,-28.07
12285,-0.0,0.0,-0.0,0.0,0.0,0.0,-42.87,-3.77,0.0,-0.0,25.34,-3.73,0.0,-46.64,21.61,-25.02
12286,-0.0,-0.0,0.0,-0.0,0.0,0.0,-47.29,-0.02,0.0,-0.0,21.26,-3.7,0.0,-47.31,17.56,-29.75
12287,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-47.96,-0.78,-0.0,-0.0,22.25,-3.62,0.0,-48.74,18.63,-30.11
12288,0.0,-0.0,-0.0,0.0,0.0,0.0,-45.84,-1.12,0.0,-0.0,22.13,-3.65,0.0,-46.95,18.48,-28.47
12289,0.0,-0.0,0.0,-0.0,0.0,0.0,-50.53,-0.44,-0.0,0.0,25.25,-3.66,0.0,-50.96,21.58,-29.38
12290,-0.0,0.0,-0.0,-0.0,0.0,0.0,-48.52,-0.27,-0.0,0.0,27.55,-3.76,0.0,-48.79,23.79,-25.0
12291,-0.0,0.0,-0.0,-0.0,0.0,0.0,-47.37,-0.96,-0.0,-0.0,25.01,-3.74,0.0,-48.33,21.27,-27.06
12292,0.0,0.0,-0.0,-0.0,0.0,0.0,-45.88,-2.36,0.0,-0.0,27.32,-3.85,0.0,-48.24,23.47,-24.77
12293,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-49.06,-2.71,0.0,0.0,27.32,-3.69,0.0,-51.77,23.63,-28.14
12294,0.0,0.0,-0.0,0.0,0.0,0.0,-46.02,-2.0,0.0,-0.0,25.65,-3.72,0.0,-48.02,21.93,-26.09
12295,0.0,-0.0,-0.0,0.0,-0.0,0.0,-44.39,-1.46,0.0,-0.0,21.68,-3.71,0.0,-45.84,17.97,-27.87
12296,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-46.38,-1.15,0.0,-0.0,22.47,-3.76,0.0,-47.53,18.7,-28.83
12297,-0.0,-0.0,0.0,0.0,-0.0,0.0,-46.23,-2.0,0.0,0.0,24.98,-3.71,0.0,-48.23,21.27,-26.97
12298,-0.0,-0.0,0.0,0.0,0.0,0.0,-46.58,-1.85,0.0,-0.0,21.62,-3.71,0.0,-48.43,17.91,-30.51
12299,0.0,-0.0,0.0,0.0,0.0,0.0,-46.91,-3.17,0.0,-0.0,27.02,-3.78,0.0,-50.08,23.25,-26.83
12300,-0.0,-0.0,-0.0,0.0,0.0,0.0,-45.12,-3.72,0.0,0.0,26.66,-3.7,0.0,-48.85,22.96,-25.89
12301,0.0,0.0,-0.0,0.0,-0.0,0.0,-45.91,-1.65,-0.0,0.0,26.8,-3.65,0.0,-47.56,23.15,-24.42
